======================================================================
DEEP RE: PE_0186.bin
PATH   : /tmp/critical_modules/PE_0186.bin
│        puVar2 = puVar2 + 4;
│      } while (uVar1 < DAT_0000a938);
│    }
│    return in_RAX & 0xffffffffffffff00;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00002228  FUN_00002228  (2 params)
│  Called from: 0x00002B68(FUN_00002b68) 0x00002258(FUN_00002258) 0x00001098(FUN_00001098) 
│
│  
│  undefined8 FUN_00002228(undefined8 param_1,undefined8 param_2)
│  
│  {
│    longlong lVar1;
│    undefined8 local_res18 [2];
│    
│    lVar1 = (**(code **)(DAT_0000a608 + 0x50))(6,param_2,local_res18);
│    if (lVar1 < 0) {
│      local_res18[0] = 0;
│    }
│    return local_res18[0];
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00002258  FUN_00002258  (2 params)
│  Called from: 0x00002B68(FUN_00002b68) 
│
│  
│  void FUN_00002258(ulonglong param_1,undefined8 *param_2)
│  
│  {
│    undefined8 *puVar1;
│    
│    puVar1 = (undefined8 *)FUN_00002228(6,param_1);
│    if (((puVar1 != (undefined8 *)0x0) && (param_1 != 0)) && (puVar1 != param_2)) {
│      FUN_000072c0(puVar1,param_2,param_1);
│    }
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000022A0  FUN_000022a0  (1 params)
│  Called from: 0x00001444(FUN_00001444) 
│
│  
│  void FUN_000022a0(ulonglong param_1)
│  
│  {
│    ulonglong uVar1;
│    
│    uVar1 = FUN_000021e4(param_1);
│    if ((char)uVar1 == '\0') {
│      (**(code **)(DAT_0000a5f8 + 0x48))(param_1);
│    }
│    else {
│      (**(code **)(DAT_0000a608 + 0x58))();
│    }
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00002464  FUN_00002464  (2 params)
│  Called from: 0x00002B68(FUN_00002b68) 0x000024C8(FUN_000024c8) 0x00001098(FUN_00001098) 
│
│  
│  undefined8 FUN_00002464(longlong *param_1,longlong *param_2)
│  
│  {
│    ulonglong uVar1;
│    longlong *plVar2;
│    longlong lVar3;
│    ulonglong uVar4;
│    longlong *plVar5;
│    
│    lVar3 = DAT_0000a5f0;
│    uVar4 = 0;
│    *param_2 = 0;
│    uVar1 = *(ulonglong *)(lVar3 + 0x68);
│    if (uVar1 != 0) {
│      plVar2 = *(longlong **)(lVar3 + 0x70);
│      plVar5 = plVar2;
│      do {
│        if ((*param_1 == *plVar5) && (param_1[1] == plVar5[1])) {
│          *param_2 = plVar2[uVar4 * 3 + 2];
│          return 0;
│        }
│        uVar4 = uVar4 + 1;
│        plVar5 = plVar5 + 3;
│      } while (uVar4 < uVar1);
│    }
│    return 0x800000000000000e;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000024C8  FUN_000024c8  (0 params)
│  Called from: 0x00001098(FUN_00001098) 
│
│  
│  longlong FUN_000024c8(void)
│  
│  {
│    if (DAT_0000a630 == 0) {
│      FUN_00002464((longlong *)&DAT_000081d8,&DAT_0000a630);
│    }
│    return DAT_0000a630;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000025A0  FUN_000025a0  (0 params)
│  Called from: 0x000027E4(FUN_000027e4) 0x00002810(FUN_00002810) 0x000025F0(FUN_000025f0) 0x00002860(FUN_00002860) 
│
│  
│  ulonglong FUN_000025a0(void)
│  
│  {
│    ulonglong uVar1;
│    
│    uVar1 = 0;
│    if (DAT_0000a650 == 0) {
│  LAB_000025b0:
│      uVar1 = uVar1 & 0xffffffffffffff00;
│    }
│    else {
│      uVar1 = DAT_0000a650;
│      if (DAT_0000a648 == 0) {
│        uVar1 = (**(code **)(DAT_0000a650 + 0xd0))(&DAT_00008308,0,&DAT_0000a648);
│        if (DAT_0000a648 == 0) {
│          DAT_0000a648 = 0;
│          goto LAB_000025b0;
│        }
│      }
│      uVar1 = CONCAT71((int7)(uVar1 >> 8),1);
│    }
│    return uVar1;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000025F0  FUN_000025f0  (2 params)
│
│  
│  longlong FUN_000025f0(ulonglong param_1,undefined4 param_2)
│  
│  {
│    undefined8 uVar1;
│    longlong lVar2;
│    
│    uVar1 = FUN_000025a0();
│    if (((char)uVar1 == '\0') || (param_1 < 0xff000000)) {
│      if (DAT_0000a640 == 0) {
│        lVar2 = -0x7ffffffffffffffa;
│      }
│      else {
│        lVar2 = (**(code **)(DAT_0000a640 + 0x10))(param_1,param_2);
│      }
│    }
│    else {
│      (**(code **)(DAT_0000a648 + 8))(DAT_0000a648,((ulonglong)DAT_0000a61c - 0xff000000) + param_1);
│      lVar2 = (**(code **)(DAT_0000a648 + 0x10))(DAT_0000a648,0);
│      if (lVar2 < 0) {
│        (**(code **)(DAT_0000a648 + 8))(DAT_0000a648,((ulonglong)DAT_0000a61c - 0xff000000) + param_1)
│        ;
│        lVar2 = (**(code **)(DAT_0000a648 + 0x10))(DAT_0000a648,0);
│      }
│    }
│    return lVar2;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000027E4  FUN_000027e4  (1 params)
│
│  
│  void FUN_000027e4(undefined8 param_1)
│  
│  {
│    undefined8 uVar1;
│    
│    uVar1 = FUN_000025a0();
│    if (((char)uVar1 == '\0') && (DAT_0000a640 != 0)) {
│      (**(code **)(DAT_0000a640 + 0x20))(param_1);
│    }
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00002810  FUN_00002810  (1 params)
│
│  
│  void FUN_00002810(undefined8 param_1)
│  
│  {
│    undefined8 uVar1;
│    
│    uVar1 = FUN_000025a0();
│    if (((char)uVar1 == '\0') && (DAT_0000a640 != 0)) {
│      (**(code **)(DAT_0000a640 + 0x28))(param_1);
│    }
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00002860  FUN_00002860  (0 params)
│
│  
│  void FUN_00002860(void)
│  
│  {
│    undefined8 uVar1;
│    
│    uVar1 = FUN_000025a0();
│    if (((char)uVar1 == '\0') && (DAT_0000a640 != 0)) {
│      (**(code **)(DAT_0000a640 + 0x38))();
│    }
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00002884  FUN_00002884  (0 params)
│  Called from: 0x00002A04(FUN_00002a04) 
│
│  
│  undefined8 FUN_00002884(void)
│  
│  {
│    undefined8 uVar1;
│    
│    uVar1 = 0;
│    if (DAT_0000a670 == 0) {
│      if (DAT_0000a898 == 0) {
│        uVar1 = 0x8000000000000003;
│      }
│      else {
│        uVar1 = (**(code **)(DAT_0000a898 + 0xd0))(&DAT_00008d60,0,&DAT_0000a670);
│      }
│    }
│    return uVar1;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000028C8  FUN_000028c8  (0 params)
│  Called from: 0x00002A04(FUN_00002a04) 
│
│  
│  longlong FUN_000028c8(void)
│  
│  {
│    longlong lVar1;
│    ulonglong uVar2;
│    
│    if (DAT_0000a61b == '\0') {
│      if (DAT_0000a668 == 0) {
│        if (DAT_0000a619 == '\x01') {
│          return -0x7ffffffffffffffd;
│        }
│        uVar2 = (**(code **)(DAT_0000a880 + 0x18))(0x1f);
│        (**(code **)(DAT_0000a880 + 0x20))(uVar2);
│        if (0x10 < uVar2) {
│          return -0x7ffffffffffffffd;
│        }
│        lVar1 = (**(code **)(DAT_0000a880 + 0x140))(&DAT_00008318,0,&DAT_0000a668);
│        if (lVar1 < 0) {
│          DAT_0000a668 = 0;
│          return lVar1;
│        }
│        return lVar1;
│      }
│    }
│    else if (DAT_0000a678 == 0) {
│      if (DAT_0000a898 == 0) {
│        return -0x7ffffffffffffffd;
│      }
│      lVar1 = (**(code **)(DAT_0000a898 + 0xd0))(&DAT_000082b8,0,&DAT_0000a678);
│      if (lVar1 < 0) {
│        DAT_0000a678 = 0;
│        return lVar1;
│      }
│      return lVar1;
│    }
│    return 0;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000029AC  FUN_000029ac  (0 params)
│  Called from: 0x00002A04(FUN_00002a04) 0x00002110(FUN_00002110) 
│
│  
│  longlong FUN_000029ac(void)
│  
│  {
│    longlong lVar1;
│    longlong *plVar2;
│    longlong lVar3;
│    
│    if (DAT_0000a898 != 0) {
│      plVar2 = *(longlong **)(DAT_0000a898 + 0xa0);
│      for (lVar3 = *(longlong *)(DAT_0000a898 + 0x98); lVar3 != 0; lVar3 = lVar3 + -1) {
│        lVar1 = FUN_00002aec(plVar2);
│        if (lVar1 == 0) {
│          return plVar2[2];
│        }
│        plVar2 = plVar2 + 3;
│      }
│    }
│    return 0;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00002A04  FUN_00002a04  (2 params)
│  Called from: 0x00001590(FUN_00001590) 0x00001098(FUN_00001098) 
│
│  
│  /* WARNING: Globals starting with '_' overlap smaller symbols at the same address */
│  
│  longlong FUN_00002a04(undefined8 param_1,longlong param_2)
│  
│  {
│    longlong lVar1;
│    char local_res18 [16];
│    
│    lVar1 = 0;
│    if (DAT_0000a878 == 0) {
│      DAT_0000a880 = *(longlong *)(param_2 + 0x60);
│      DAT_0000a888 = *(longlong *)(param_2 + 0x58);
│      DAT_0000a878 = param_2;
│      _DAT_0000a8a0 = param_1;
│    }
│    if ((((DAT_0000a890 != (undefined8 *)0x0) ||
│         (lVar1 = (**(code **)(DAT_0000a880 + 0x140))(&DAT_00008d40,0,&DAT_0000a890), -1 < lVar1)) &&
│        ((*(code *)*DAT_0000a890)(DAT_0000a890,local_res18), local_res18[0] != '\0')) &&
│       (lVar1 = (*(code *)DAT_0000a890[1])(DAT_0000a890,&DAT_0000a898), -1 < lVar1)) {
│      lVar1 = FUN_000029ac();
│      DAT_0000a61b = 1;
│      DAT_0000a619 = 0;
│      if (lVar1 != 0) {
│        DAT_0000a888 = lVar1;
│      }
│      FUN_00002884();
│      lVar1 = FUN_000028c8();
│      DAT_0000a619 = 1;
│    }
│    return lVar1;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00002AEC  FUN_00002aec  (1 params)
│  Called from: 0x000029AC(FUN_000029ac) 
│
│  
│  longlong FUN_00002aec(longlong *param_1)
│  
│  {
│    longlong *plVar1;
│    longlong *plVar2;
│    longlong lVar3;
│    
│    plVar2 = (longlong *)&DAT_00008fb8;
│    plVar1 = param_1;
│    if ((((ulonglong)param_1 & 7) != 0) && (((ulonglong)param_1 & 7) == 0)) {
│      lVar3 = 8;
│      do {
│        if ((char)*plVar1 != (char)*plVar2) break;
│        plVar1 = (longlong *)((longlong)plVar1 + 1);
│        plVar2 = (longlong *)((longlong)plVar2 + 1);
│        lVar3 = lVar3 + -1;
│      } while (lVar3 != 0);
│    }
│    for (; (plVar1 <= param_1 + 1 && (*plVar1 == *plVar2)); plVar1 = plVar1 + 1) {
│      plVar2 = plVar2 + 1;
│    }
│    while( true ) {
│      if (param_1 + 2 <= plVar1) {
│        return 0;
│      }
│      if ((char)*plVar1 != (char)*plVar2) break;
│      plVar1 = (longlong *)((longlong)plVar1 + 1);
│      plVar2 = (longlong *)((longlong)plVar2 + 1);
│    }
│    return (longlong)((int)(char)*plVar1 - (int)(char)*plVar2);
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00002B68  FUN_00002b68  (0 params)
│
│  
│  /* WARNING: Globals starting with '_' overlap smaller symbols at the same address */
│  
│  undefined8 FUN_00002b68(void)
│  
│  {
│    undefined8 *puVar1;
│    uint *puVar2;
│    longlong lVar3;
│    ulonglong uVar4;
│    uint *puVar5;
│    uint *puVar6;
│    uint *puVar7;
│    ulonglong *puVar8;
│    undefined8 *puVar9;
│    longlong lVar10;
│    undefined8 *puVar11;
│    ulonglong uVar12;
│    undefined8 *puVar13;
│    undefined1 local_res20 [8];
│    uint *local_38;
│    ulonglong local_30;
│    ulonglong local_28;
│    longlong local_20;
│    undefined8 *local_18;
│    undefined1 local_10 [8];
│    
│    local_30 = 0;
│    local_38 = (uint *)0x0;
│    (**(code **)(DAT_0000a5f8 + 0x38))(&local_30,0,local_10,&local_28,local_res20);
│    do {
│      (**(code **)(DAT_0000a5f8 + 0x40))(4,local_30,&local_38);
│      lVar3 = (**(code **)(DAT_0000a5f8 + 0x38))(&local_30,local_38,local_10,&local_28,local_res20);
│      if (lVar3 < 0) {
│        (**(code **)(DAT_0000a5f8 + 0x48))(local_38);
│      }
│      puVar2 = local_38;
│    } while (lVar3 == -0x7ffffffffffffffb);
│    _DAT_0000a8f8 = local_28;
│    lVar3 = 0;
│    _DAT_0000a8f0 = 0;
│    uVar4 = local_30 / local_28;
│    puVar7 = local_38;
│    for (uVar12 = uVar4; uVar12 != 0; uVar12 = uVar12 - 1) {
│      if ((*puVar7 == 0) || ((4 < *puVar7 && ((*puVar7 < 7 || (*puVar7 == 10)))))) {
│        lVar3 = lVar3 + 1;
│        _DAT_0000a8f0 = lVar3;
│      }
│      puVar7 = (uint *)((longlong)puVar7 + local_28);
│    }
│    puVar5 = (uint *)FUN_00002228(6,lVar3 * local_28);
│    puVar6 = puVar5;
│    puVar7 = puVar5;
│    uVar12 = local_28;
│    for (; DAT_0000a920 = puVar6, uVar4 != 0; uVar4 = uVar4 - 1) {
│      if ((*local_38 == 0) ||
│         ((puVar6 = DAT_0000a920, 4 < *local_38 && ((*local_38 < 7 || (*local_38 == 10)))))) {
│        if ((uVar12 != 0) && (DAT_0000a920 != local_38)) {
│          puVar6 = DAT_0000a920;
│          DAT_0000a920 = puVar7;
│          FUN_000072c0((undefined8 *)puVar6,(undefined8 *)local_38,uVar12);
│          uVar12 = local_28;
│        }
│        puVar6 = (uint *)((longlong)DAT_0000a920 + uVar12);
│        puVar7 = puVar6;
│      }
│      DAT_0000a920 = puVar7;
│      local_38 = (uint *)((longlong)local_38 + uVar12);
│      puVar7 = DAT_0000a920;
│    }
│    DAT_0000a920 = puVar5;
│    local_38 = puVar2;
│    (**(code **)(DAT_0000a5f8 + 0x48))(puVar2);
│    lVar3 = (**(code **)(DAT_0000a628 + 0x48))(&local_18,&local_20);
│    if (-1 < lVar3) {
│      lVar3 = 0;
│      DAT_0000a6b0 = 0;
│      if (local_18 != (undefined8 *)0x0) {
│        puVar8 = (ulonglong *)(local_20 + 0x10);
│        puVar11 = local_18;
│        do {
│          if (((int)puVar8[2] == 1) && ((*puVar8 & 0x700000000000000) == 0x300000000000000)) {
│            lVar3 = lVar3 + 1;
│            DAT_0000a6b0 = lVar3;
│          }
│          puVar8 = puVar8 + 7;
│          puVar11 = (undefined8 *)((longlong)puVar11 - 1);
│        } while (puVar11 != (undefined8 *)0x0);
│      }
│      uVar12 = lVar3 * 0x38;
│      puVar11 = (undefined8 *)FUN_00002228(6,uVar12);
│      if ((puVar11 != (undefined8 *)0x0) && (uVar12 != 0)) {
│        puVar11 = FUN_00007300(puVar11,uVar12);
│      }
│      DAT_0000a6a8 = puVar11;
│      if (puVar11 == (undefined8 *)0x0) {
│        DAT_0000a6b0 = 0;
│      }
│      else {
│        lVar3 = 0;
│        puVar9 = (undefined8 *)0x0;
│        DAT_0000a6b0 = 0;
│        if (local_18 != (undefined8 *)0x0) {
│          lVar10 = 0;
│          puVar13 = local_18;
│          do {
│            puVar1 = (undefined8 *)(lVar10 + local_20);
│            if ((*(int *)(puVar1 + 4) == 1) && ((puVar1[2] & 0x700000000000000) == 0x300000000000000))
│            {
│              if (puVar11 + lVar3 * 7 != puVar1) {
│                FUN_000072c0(puVar11 + lVar3 * 7,puVar1,0x38);
│                lVar3 = DAT_0000a6b0;
│                puVar13 = local_18;
│                puVar11 = DAT_0000a6a8;
│              }
│              lVar3 = lVar3 + 1;
│              DAT_0000a6b0 = lVar3;
│            }
│            puVar9 = (undefined8 *)((longlong)puVar9 + 1);
│            lVar10 = lVar10 + 0x38;
│          } while (puVar9 < puVar13);
│        }
│      }
│      (**(code **)(DAT_0000a5f8 + 0x48))(local_20);
│    }
│    lVar3 = FUN_00002464((longlong *)&DAT_00008208,(longlong *)&local_18);
│    if (-1 < lVar3) {
│      _DAT_0000a6b8 =
│           FUN_00002258((ulonglong)(uint)(*(int *)(local_18 + 1) * *(int *)((longlong)local_18 + 4)) +
│                        0x10,local_18);
│    }
│    return 0;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00002E98  FUN_00002e98  (1 params)
│  Called from: 0x00001DB0(FUN_00001db0) 0x00001D80(FUN_00001d80) 
│
│  
│  /* WARNING: Globals starting with '_' overlap smaller symbols at the same address */
│  
│  uint FUN_00002e98(char param_1)
│  
│  {
│    undefined2 *puVar1;
│    ushort *puVar2;
│    undefined1 uVar3;
│    undefined4 uVar4;
│    char cVar5;
│    short sVar6;
│    uint uVar7;
│    byte bVar8;
│    byte bVar9;
│    longlong lVar11;
│    undefined1 *puVar12;
│    uint *puVar13;
│    undefined4 *puVar14;
│    ushort uVar10;
│    
│    cVar5 = FUN_000039ac();
│    if (cVar5 == '\x02') {
│      puVar12 = &DAT_00008fd0;
│      lVar11 = 0xf;
│    }
│    else {
│      puVar12 = &DAT_000091a0;
│      lVar11 = 0x11;
│    }
│    if (param_1 == '\0') {
│      out(0x1802,DAT_0000a540);
│      uVar7 = in(0x1830);
│      out(0x1830,uVar7 & 0x23 | _DAT_0000a548);
│      bVar8 = 0;
│      do {
│        puVar13 = (uint *)((ulonglong)(ushort)((bVar8 + 0x3d0) * 8) | 0xfd890000);
│        uVar7 = *puVar13;
│        if ((DAT_0000a542 & (byte)(1 << (bVar8 & 0x1f))) == 0) {
│          uVar7 = uVar7 & 0xfffffffe;
│        }
│        else {
│          uVar7 = uVar7 | 1;
│        }
│        bVar9 = bVar8 + 1;
│        *puVar13 = uVar7;
│        *(uint *)((ulonglong)(ushort)((bVar8 + 0x4ea) * 8) | 0xfd880000) = uVar7;
│        bVar8 = bVar9;
│      } while (bVar9 < 4);
│      out(0x187c,DAT_0000a544);
│      uVar7 = DAT_0000a544;
│      if ((char)lVar11 != '\0') {
│        puVar14 = &DAT_0000a550;
│        do {
│          uVar3 = *puVar12;
│          puVar2 = (ushort *)(puVar12 + 0x10);
│          uVar7 = (uint)*puVar2;
│          uVar4 = *puVar14;
│          puVar14 = puVar14 + 1;
│          puVar12 = puVar12 + 0x1e;
│          lVar11 = lVar11 + -1;
│          *(undefined4 *)((ulonglong)CONCAT12(uVar3,*puVar2) | 0xfd000000) = uVar4;
│        } while (lVar11 != 0);
│      }
│    }
│    else {
│      DAT_0000a540 = in(0x1802);
│      _DAT_0000a548 = in(0x1830);
│      _DAT_0000a548 = _DAT_0000a548 & 0xffffffdc;
│      DAT_0000a542 = 0;
│      uVar10 = 0;
│      do {
│        bVar8 = (byte)uVar10;
│        sVar6 = uVar10 + 0x3d0;
│        bVar9 = bVar8 + 1;
│        uVar10 = (ushort)bVar9;
│        DAT_0000a542 = DAT_0000a542 |
│                       ((byte)*(undefined4 *)((ulonglong)(ushort)(sVar6 * 8) | 0xfd890000) & 1) <<
│                       (bVar8 & 0x1f);
│      } while (bVar9 < 4);
│      DAT_0000a544 = in(0x187c);
│      uVar7 = DAT_0000a544;
│      if ((char)lVar11 != '\0') {
│        puVar13 = &DAT_0000a550;
│        do {
│          *puVar13 = 0;
│          uVar3 = *puVar12;
│          puVar1 = (undefined2 *)(puVar12 + 0x10);
│          puVar12 = puVar12 + 0x1e;
│          uVar7 = *(uint *)((ulonglong)CONCAT12(uVar3,*puVar1) | 0xfd000000);
│          *puVar13 = uVar7;
│          puVar13 = puVar13 + 1;
│          lVar11 = lVar11 + -1;
│        } while (lVar11 != 0);
│      }
│    }
│    return uVar7;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00003044  FUN_00003044  (0 params)
│  Called from: 0x00001D80(FUN_00001d80) 
│
│  
│  void FUN_00003044(void)
│  
│  {
│    char cVar1;
│    char cVar2;
│    undefined2 uVar3;
│    uint uVar4;
│    uint uVar5;
│    undefined *puVar6;
│    undefined6 extraout_var;
│    uint uVar7;
│    uint uVar8;
│    uint local_res8 [2];
│    undefined4 local_res10 [2];
│    
│    in(0x1802);
│    out(0x1802,0);
│    uVar4 = in(0x1830);
│    out(0x1830,uVar4 & 0x23);
│    in(0x187c);
│    out(0x187c,0);
│    cVar1 = FUN_000039ac();
│    FUN_000058a8(local_res8);
│    cVar2 = FUN_000039ac();
│    uVar5 = local_res8[0] - 1;
│    uVar4 = (4 - (uint)(cVar1 != '\x02')) * 0x100;
│    uVar7 = uVar4;
│    for (; uVar4 <= ((4 - (uint)(cVar2 != '\x02')) * 0x100 | uVar5); uVar4 = uVar4 + 1) {
│      uVar8 = 0;
│      FUN_000038f4(uVar4);
│      do {
│        puVar6 = FUN_000058a8(local_res10);
│        if (*(short *)(puVar6 + (ulonglong)(uVar7 & 0xff) * 0x1e + 0xe) != -1) {
│          local_res8[0] = 0;
│          FUN_00003774(3,(byte)uVar4,(short)uVar8,local_res8);
│          FUN_00003894(0,(byte)uVar4,(short)uVar8,0xffffffff,local_res8[0]);
│        }
│        uVar8 = uVar8 + 1;
│        uVar3 = FUN_000038f4(uVar4);
│      } while (uVar8 <= ((uint)(CONCAT62(extraout_var,uVar3) >> 5) & 0x7ffffff));
│      uVar7 = uVar7 + 1;
│    }
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000036B4  FUN_000036b4  (3 params)
│  Called from: 0x00001E68(FUN_00001e68) 
│
│  
│  undefined8 FUN_000036b4(byte param_1,int param_2,int param_3)
│  
│  {
│    int iVar1;
│    byte bVar2;
│    ulonglong *puVar3;
│    undefined8 uVar4;
│    ulonglong local_28 [4];
│    
│    puVar3 = local_28;
│    if (param_1 < 4) {
│      uVar4 = 0;
│      local_28[0] = (ulonglong)(ushort)((param_1 + 0x3d0) * 8) | 0xfd890000;
│      local_28[1] = (ulonglong)(ushort)((param_1 + 0x4ea) * 8) | 0xfd880000;
│      local_28[2] = (ulonglong)((uint)param_1 * 8 + 0x1e84) | 0xfd890000;
│      bVar2 = 0;
│      local_28[3] = (ulonglong)(ushort)((short)((uint)param_1 * 8) + 0x2754) | 0xfd880000;
│      do {
│        iVar1 = param_3;
│        if (bVar2 < 2) {
│          iVar1 = param_2;
│        }
│        if (iVar1 != *(int *)*puVar3) {
│          *(int *)*puVar3 = iVar1;
│        }
│        bVar2 = bVar2 + 1;
│        puVar3 = puVar3 + 1;
│      } while (bVar2 < 4);
│    }
│    else {
│      uVar4 = 0x8000000000000002;
│    }
│    return uVar4;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00003774  FUN_00003774  (4 params)
│  Called from: 0x00003044(FUN_00003044) 
│
│  
│  void FUN_00003774(int param_1,byte param_2,short param_3,undefined4 *param_4)
│  
│  {
│    short sVar1;
│    short sVar2;
│    undefined *puVar3;
│    undefined1 *puVar4;
│    ulonglong uVar5;
│    undefined4 local_res8 [2];
│    
│    uVar5 = (ulonglong)param_2;
│    puVar3 = FUN_000058a8(local_res8);
│    if (param_1 == 0) {
│      puVar4 = puVar3 + uVar5 * 0x1e;
│      sVar2 = *(short *)(puVar4 + 4);
│    }
│    else if (param_1 == 1) {
│      puVar4 = puVar3 + uVar5 * 0x1e;
│      sVar2 = *(short *)(puVar4 + 0xc);
│    }
│    else if (param_1 == 2) {
│      puVar4 = puVar3 + uVar5 * 0x1e;
│      sVar2 = *(short *)(puVar4 + 10);
│    }
│    else if (param_1 == 3) {
│      puVar4 = puVar3 + uVar5 * 0x1e;
│      sVar2 = *(short *)(puVar4 + 0x10);
│    }
│    else if (param_1 == 4) {
│      puVar4 = puVar3 + uVar5 * 0x1e;
│      sVar2 = *(short *)(puVar4 + 0xe);
│    }
│    else if (param_1 == 5) {
│      puVar4 = puVar3 + uVar5 * 0x1e;
│      sVar2 = *(short *)(puVar4 + 0x14);
│    }
│    else if (param_1 == 6) {
│      puVar4 = puVar3 + uVar5 * 0x1e;
│      sVar2 = *(short *)(puVar4 + 0x16);
│    }
│    else {
│      if (param_1 != 7) goto LAB_00003859;
│      puVar4 = puVar3 + uVar5 * 0x1e;
│      sVar2 = *(short *)(puVar4 + 0x18);
│    }
│    if (sVar2 != -1) {
│      if ((param_1 == 6) || (sVar1 = param_3 * 4, param_1 == 7)) {
│        sVar1 = param_3 * 8;
│      }
│      *param_4 = *(undefined4 *)((ulonglong)CONCAT12(*puVar4,sVar2 + sVar1) | 0xfd000000);
│      return;
│    }
│  LAB_00003859:
│    *param_4 = 0;
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00003894  FUN_00003894  (5 params)
│  Called from: 0x00003044(FUN_00003044) 
│
│  
│  void FUN_00003894(undefined8 param_1,byte param_2,short param_3,undefined8 param_4,uint param_5)
│  
│  {
│    undefined *puVar1;
│    uint *puVar2;
│    ulonglong uVar3;
│    undefined4 local_res10 [6];
│    
│    uVar3 = (ulonglong)param_2;
│    puVar1 = FUN_000058a8(local_res10);
│    if (*(short *)(puVar1 + uVar3 * 0x1e + 4) != -1) {
│      puVar2 = (uint *)((ulonglong)
│                        CONCAT12(puVar1[uVar3 * 0x1e],
│                                 param_3 * 4 + *(short *)(puVar1 + uVar3 * 0x1e + 4)) | 0xfd000000);
│      *puVar2 = *puVar2 | param_5;
│    }
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000038F4  FUN_000038f4  (1 params)
│  Called from: 0x00003044(FUN_00003044) 
│
│  
│  undefined2 FUN_000038f4(uint param_1)
│  
│  {
│    undefined2 uVar1;
│    undefined *puVar2;
│    ulonglong uVar3;
│    uint local_res8 [8];
│    
│    uVar3 = (ulonglong)param_1;
│    puVar2 = FUN_000058a8(local_res8);
│    if ((uint)(uVar3 & 0xff) < local_res8[0]) {
│      uVar1 = *(undefined2 *)(puVar2 + (uVar3 & 0xff) * 0x1e + 0x1c);
│    }
│    else {
│      uVar1 = 0;
│    }
│    return uVar1;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00003928  FUN_00003928  (1 params)
│  Called from: 0x00001D40(FUN_00001d40) 0x00001CBC(FUN_00001cbc) 
│
│  
│  /* WARNING: Globals starting with '_' overlap smaller symbols at the same address */
│  
│  ulonglong FUN_00003928(char param_1)
│  
│  {
│    byte bVar1;
│    undefined1 uVar2;
│    ulonglong uVar3;
│    undefined8 uVar4;
│    ulonglong uVar5;
│    
│    uVar3 = FUN_000072b0();
│    uVar4 = FUN_00007290();
│    if (param_1 == '\0') {
│      uVar2 = in(0x74);
│      uVar5 = CONCAT71((int7)((ulonglong)uVar4 >> 8),uVar2) & 0xffffffffffffff7f;
│      bVar1 = (byte)uVar5 | DAT_0000a54c;
│      uVar5 = CONCAT71((int7)(uVar5 >> 8),bVar1);
│      out(0x70,bVar1);
│    }
│    else {
│      bVar1 = in(0x70);
│      _DAT_fdc431fc = _DAT_fdc431fc & 0xfffdffff;
│      uVar5 = (ulonglong)_DAT_fdc431fc;
│      DAT_0000a54c = bVar1 & 0x80;
│    }
│    if (((uint)uVar3 >> 9 & 1) != 0) {
│      uVar5 = FUN_000072a0();
│    }
│    return uVar5;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000039AC  FUN_000039ac  (0 params)
│  Called from: 0x000058A8(FUN_000058a8) 0x00003044(FUN_00003044) 0x00002E98(FUN_00002e98) 
│
│  
│  void FUN_000039ac(void)
│  
│  {
│    ushort uVar1;
│    
│    if (DAT_0000843d == -1) {
│      uVar1 = *(ushort *)(DAT_0000a610 + 0xf8002) & 0xffe0;
│      if (uVar1 == 0x9d80) {
│        DAT_0000843d = '\x02';
│      }
│      else {
│        DAT_0000843d = '\x01';
│        if (uVar1 != 0xa300) {
│          DAT_0000843d = -1;
│        }
│      }
│    }
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000039F4  FUN_000039f4  (0 params)
