======================================================================
DEEP RE: PE_0433.bin
PATH   : /tmp/critical_modules/PE_0433.bin
  0x00012A1E  u"This option lets you determine whether changes to the System and Hard Disk passwords are permitted when an administrator password is set. When disabled, the System and Hard Disk passwords are locked by the admin password. They cannot be set, modified or deleted unless setup is unlocked. Setup is unlocked when there is no admin password, or when the admin password has been entered in the \"Unlock Setup\" option. When enabled, the System and Hard Disk passwords can be set, modified or deleted even when other setup fields are locked by the admin password.\r\n"
  0x00012E80  u"BAllow Non-Admin Password Changes"
  0x00012EDE  u"DMeasurement algorithm for TPM 2.0"
  0x00012F28  u"&Attestation Enable"
  0x00012F54  u"&Key Storage Enable"
  0x00012F82  u"Enable or Disable TPM 2.0 endorsement hierarchy or storage hierarchy"
  0x00013024  u"<Enable/Disable the TPM device"
  0x00013068  u"TPM State"
  0x00013080  u"\\Activate/Deactivate/ForceClear the TPM device"
  0x000130E4  u"Enabled"
  0x000130FA  u"Disabled"
  0x00013112  u"Activate"
  0x0001312A  u"Deactivate"
  0x00013146  u"Clear"
  0x00013156  u"LDisplays the current state of the TPM"
  0x000131AA  u"Current State"
  0x000131CA  u"*Disabled/Deactivated"
  0x000131FA  u"(Enabled/Deactivated"
  0x00013228  u"$Enabled/Activated"
  0x00013254  u"MOR State"
  0x0001326C  u"tEnable/Disable the MOR (Memory Overwrite Request) feature"
  0x000132E8  u"Kill TPM"
  0x00013300  u"Kill TPM Help"
  0x00013320  u">PPI Bypass for Enable Commands"
  0x00013364  u"@PPI Bypass Enable commands help"
  0x000133AA  u"@PPI Bypass for Disable Commands"
  0x000133F0  u"BPPI Bypass Disable commands help"
  0x00013438  u":PPI Bypass for Clear Command"
  0x0001347A  u"This option controls the TPM Physical Presence Interface (PPI). When enabled, this setting will allow the OS \r\nto skip BIOS PPI user prompts when issuing the Clear command. Changes to this setting take effect immediately"
  0x0001363A  u"TCM Security"
  0x00013658  u"<Enable/Disable the TCM device"
  0x0001369C  u"TCM Activation"
  0x000136BE  u"FActivate/Deactivate the TCM device"
  0x0001370A  u" TCM Force Clear"
  0x00013732  u"WARNING:Clearing TCM erases all information stored on the TCM. All keys and data encrypted with these keys will be lost!"
  0x0001382A  u"The Dell Hardware Crypto Accelerator has no owner.\r\n\r\nPlease configure the card using the Data Protection | Encryption or Key Migration Tool."
  0x0001394C  u"Clear Owner"
  0x00013968  u"<Clear Application Credentials"
  0x000141E2  u" Anti-Theft solution is presently Deactivated. Note that the Activate or Disable options will permanently Activate or Disable the feature and no further changes will be allowed.\r\n"
  0x00014B68  u" Anti-Theft solution is Disabled. You cannot change the setting."
  0x00015408  u" Anti-Theft solution is Activated. You cannot change the setting."
  0x00015646  u", is a service designed to help track devices and provide recovery services in the event a device is lost or stolen. Once installed, the Absolute agent communicates with the Absolute Monitoring Center at programmed intervals to provide the tracking service. By installing the agent and activating the service, you consent to the transmission of information between your device and the Absolute Monitoring Center. For customers who have purchased the Absolute service, the firmware Persistence Module checks for the presence and health of Absolute on boot, and restores the functionality in case of agent removal or tampering.\r\nAbsolute, Computrace and Persistence are registered trademarks of Absolute Software Corporation.\r\n\r\nEnabled~22~= Enable the Absolute Persistence and load the firmware Persistence Module.\r\nDisabled~22~= Disable Absolute Persistence. The firmware Persistence Module is not installed.\r\nPermanently Disabled~22~= Permanently disables Absolute Persistence module interface from farther use.\r\n\r\nAbsolute Persistence cannot be disabled if the Absolute Monitoring service is activated. In order to disable the Absolute Persistence setting in BIOS Setup, first deactivate the Absolute Monitoring service.\r\n\r\nWARNING: The 'Permanently Disabled' option can only be selected once. When 'Permanently Disabled' is selected, Absolute Persistence cannot be re-enabled. No further changes to the Enable / Disable state are allowed.\r\n\r\n"
  0x00016198  u"When enabled, this option will prevent users from entering Setup when an Admin password is set."
  0x0001625C  u"6Enable Admin Setup Lockout"
  0x0001629A  u"This field enforces strong passwords. If enabled, Admin and System passwords must contain at least one uppercase character, one lowercase character and be at least 8 characters long. Enabling this feature automatically changes the default minimum password length to 8 characters. Disabling the \"Strong Password\" option after it was previously enabled will return the admin and system password minimum values to the default of 4."
  0x000165F8  u".Enable Strong Password"
  0x0001662C  u"&Admin Password Min"
  0x00016658  u"&Admin Password Max"
  0x00016684  u"(System Password Min"
  0x000166B2  u"(System Password Max"
  0x000166E2  u"These fields control the minimum and maximum number of characters allowed for Admin and System passwords. Changes to these fields are not active until they are committed via the apply button or saving changes before exiting setup. "
  0x00016A50  u" Management Engine BIOS Extension (CTRL+P/F12).\r\n\r\nEnable ~20~ = User may enter OROM configuration screens via the hotkey. \r\nOne Time Enable ~20~ = User may enter OROM configuration screens via the hotkey on next boot only. After \r\n~22~ next boot the setting will revert to disabled. \r\nDisable ~20~ = User may not enter OROM configuration screens via the hotkey. \r\n"
  0x00016D30  u"8Allow OROMs Keyboard Access"
  0x00016D70  u"Enabled"
  0x00016D84  u" One Time Enable"
  0x00016DAC  u"Disabled"
  0x00016DC4  u"PTT On"
  0x00016DD8  u"PTT On : \r\nThis option lets you control whether the Platform Trust Technology feature (PTT) is visible to the operating system. \r\nNOTE: Disabling this option does not change any settings you have made to the PTT, nor does it delete or change any information or keys you may have stored in the PTT. Changes to this setting take effect immediately. \r\n\r\nClear : \r\nThis setting clears the PTT owner information, and returns the PTT to the default state. Changes to this setting will be latched in BIOS after clicking \"apply\", but will not take effect in the PTT until after exiting the BIOS setup menu. \r\n\r\nPPI Bypass for Clear Command: \r\nThis option controls the PTT Physical Presence Interface (PPI). When enabled, this setting will allow the OS \r\nto skip BIOS PPI user prompts when issuing the Clear command. Changes to this setting take effect immediately. \r\n\r\n"
  0x00017498  u"JEnable UEFI Capsule Firmware Updates"
  0x00017656  u" Windows Update\r\nand Linux Vendor Firmware Service (LVFS).\r\n"
  0x000176D4  u"0SMM Security Mitigation"
  0x0001770C  u"This option enables or disables additional UEFI SMM Security Mitigation protections. The operating system can use this feature to help protect the secure environment created by virtualization based security. \r\n\r\nEnabling this feature provides additional UEFI SMM Security Mitigation protections. However, this feature may cause compatibility issues or loss of functionality with some legacy tools and applications.\r\n"
  0x00017A54  u"The SED Block SID Authentication setting controls a mechanism used by the BIOS to block entities from taking ownership of the Self-Encrypting Drive (SED) when the drive does not have a password set. The Block SID interface allows external SED management software to request that the BIOS leave the SED password provisioning access (Block SID) temporarily unlocked.  This setting is provided to help with older SED management software that is not compatible with the TCG Block SID interface. See the TCG PPI Specification and the TCG Block SID Specification for more details on Block SID Authentication.\r\nWhen enabled, the SED Block SID Authentication is enabled on the drive. The SED drive is locked prior to booting to the operating system. This prevents external software from setting passwords on the drive without authorization. External SED management software manages the drive password via a Block SID PPI request to the BIOS. Enabling this setting provides additional safeguards when the drive ownership is not being managed by external software, or if the drive does not have a password set. \r\nWhen disabled, the SED Block SID Authentication is disabled. The SED drive is left in the unlocked state after booting. External SED management software can manage the drive passwords and take ownership of the SED drive without an unlock request to BIOS via a Block SID PPI interface request.\r\n"
  0x00018544  u"JPPI Bypass for SED Block SID Command"
  0x00018596  u"This setting controls the SED Block SID Physical Presence Interface (PPI). When external SED management software sends a request to BIOS to leave the drive in an unlocked state, this setting controls whether the user must acknowledge and approve the request. The drive will be left in the unlocked state (Block SID disabled) until the system is reset. See the TCG PPI Specification for more details on Block SID PPI Request.\r\nWhen enabled, requests from external SED management software to leave the drive in an unlocked state temporarily When disabled, the customer is prompted to acknowledge the request before external software can take ownership and / or manage the SED drive. This setting provides extra safeguards against software taking ownership of the SED.\r\n\r\n"
  0x00018B9E  u"4Enable UEFI Network Stack"
  0x00018BDA  u"Serial Port"
  0x00018C40  u"0Enable USB Boot Support"
  0x00018C80  u"Thunderbolt"
  0x00018CA4  u"@Enable Thunderbolt Boot Support"
  0x00018CF2  u"tEnable Thunderbolt (and PCIe behind TBT) Pre-boot Modules"
  0x00018D74  u":Security Level (Thunderbolt)"
  0x00018DC0  u"No Security"
  0x00018DDC  u"&User Authorization"
  0x00018E0A  u"Secure Connect"
  0x00018E2C  u"4Display Port and USB Only"
  0x00018E68  u"Auto Switch"
  0x00018E86  u"This option configures the method used by the Thunderbolt controller to perform PCIe device enumeration.\r\n\r\nAuto Switch~24~= The BIOS will automatically switch between BIOS Assist and Native Thunderbolt PCIe device enumeration modes to get all benefits of the installed OS.\r\nNative Enumeration~24~= The BIOS will program the Thunderbolt controller to Native mode. (Auto Switching is disabled)\r\nBIOS Assist Enumeration~24~= The BIOS will program the Thunderbolt controller to BIOS Assist mode. (Auto Switching is disabled)\r\nA reboot is required for these changes to take effect.\r\n\r\n"
  0x00019316  u",BIOS Enumeration Mode"
  0x00019350  u"&Native Enumeration"
  0x0001937C  u"0BIOS Assist Enumeration"
  0x000193B4  u"SATA Operation"
  0x000195C2  u" Rapid Restore Technology).\r\n"
  0x00019614  u"RAID On"
  0x0001962A  u"Disabled"
  0x00019642  u"This field controls whether hard drive errors for integrated drives are reported during system startup.  This \r\ntechnology is part of the SMART (Self Monitoring Analysis and Reporting Technology) specification.\r\n"
  0x000197F0  u".Enable SMART Reporting"
  0x00019824  u"0Enable Unobtrusive Mode"
  0x0001985C  u"When enabled, pressing Fn+B will toggle light emissions from the system.\r\n\r\nDefault is Disabled\r\n"
  0x00019924  u"BEnable Fingerprint Reader Device"
  0x0001996C  u"bEnable or disable the Fingerprint Reader Device."
  0x000199D4  u"2Enable External USB Port"
  0x00019A16  u"$Enable Microphone"
  0x00019A4A  u"0Enable Internal Speaker"
  0x00019A8A  u"&Enable eSATA Ports"
  0x00019AC2  u"Enable Camera"
  0x00019AE2  u"4Enable User-Facing Camera"
  0x00019B26  u"6Enable World-Facing Camera"
  0x00019B6C  u"NEnable Hard Drive Free Fall Protection"
  0x00019BCC  u"Enable Audio"
  0x00019BEC  u"This field enables or disables the integrated audio controller.\r\n\r\nUncheck 'Enable Audio' to completely disable the audio controller, including all of its functions.\r\n\r\n"
  0x00019D44  u"(Disable OSD Buttons"
  0x00019D74  u"This field allows the user to disable the OSD (On-Screen Display) buttons on their All-In-One system. When this field is checked, pressing the system's OSD buttons will have no effect. When this field is un-checked, the OSD buttons will behave normally."
  0x00019F74  u",Keyboard Illumination"
  0x00019FA8  u"This field lets you choose the operating mode of the keyboard illumination feature.\r\n\r\nThe keyboard will automatically illuminate when the internal keyboard, touchpad, or \r\npointstick are used.\r\n\r\nThe <Fn + F5> hotkey can also be used to change this setting during normal\r\nsystem operation.\r\n\r\nThe keyboard illumination brightness level can be set from 0% to 100%.\r\n\r\nDisabled~21~= The keyboard illumination will always be off or 0%.\r\n\r\nDim~21~= Enable the keyboard illumination feature at 50% brightness\r\n~21~    level.\r\nBright~21~= Enable the keyboard illumination feature at 100% brightness\r\n~21~    level.\r\n"
  0x0001A476  u"Disabled"
  0x0001A49C  u"Bright"
  0x0001A4AE  u" DellCoreService"
  0x0001A4D6  u"This Token/Attribute controls boot time creation of an SSDT ACPI Virtual Device Table\r\nEnabled:  Creates SSDT Table at boot time\r\nDisabled:   No SSDT Table is created.  (Default State)."
  0x0001A650  u"Touchscreen"
  0x0001A66E  u"This field controls whether the touchscreen is enabled or disabled.\r\n"
  0x0001A6FE  u",Enable USB PowerShare"
  0x0001A732  u"This option configures the USB PowerShare feature behavior.\r\n\r\nThis feature is intended to allow users to power or charge external devices, such as phones and portable music players, using the stored system battery power through the USB PowerShare port on the notebook, while the notebook is in a sleep state (S3/S4/S5).\r\n\r\nWhen this option is set to Disabled, the USB PowerShare feature will be turned off and devices attached to the USB PowerShare port will not be powered or charged when the system is in a sleep state (S3/S4/S5).\r\nWhen this option is set to Enabled, the USB PowerShare feature will be turned on. On AC, USB PowerShare charging in S3/S4/S5 is supported. On battery, USB PowerShare will only charge devices when the system is in the S3 state. When on battery and in the S3 state, the system will only allow the battery to discharge down to 50%, at which point the USB PowerShare feature will be automatically disabled."
  0x0001AE9E  u"\\This option is to enable/disable SATA drive 0"
  0x0001AF14  u"\\This option is to enable/disable SATA drive 1"
  0x0001AF8A  u"\\This option is to enable/disable SATA drive 2"
  0x0001B000  u"\\This option is to enable/disable SATA drive 3"
  0x0001B076  u"\\This option is to enable/disable SATA drive 4"
  0x0001B0EC  u"\\This option is to enable/disable SATA drive 5"
  0x0001B172  u"\\This option is to enable/disable M.2 PCIe SSD"
  0x0001B1D6  u"M.2 PCIe SSD-1"
  0x0001B1F8  u"dThis option is to enable/disable 2nd M.2 PCIe SSD"
  0x0001B262  u"BKeyboard Backlight Timeout on AC"
  0x0001B2AC  u"This feature defines the timeout value for the keyboard backlight when an AC adapter is plugged\r\n into the system. The keyboard backlight timeout value is only in effect when the backlight is enabled.\r\n If the selection of 'Never' is made, the backlight will stay on at all times when the system has\r\n AC adapter plugged in.\r\n"
  0x0001B53E  u"LKeyboard Backlight Timeout on Battery"
  0x0001B592  u"This feature defines the timeout value for the keyboard backlight when the system is running only\r\non battery power. The keyboard backlight timeout value is only in effect when the backlight is enabled.\r\nIf the selection of 'Never' is made, the backlight will stay on at all times when the system is running\r\non battery power.\r\n"
  0x0001B82A  u"Never"
  0x0001B83C  u"5 seconds"
  0x0001B856  u"10 seconds"
  0x0001B872  u"15 seconds"
  0x0001B88E  u"30 seconds"
  0x0001B8AA  u"1 minute"
  0x0001B8C2  u"5 minutes"
  0x0001B8DC  u"15 minutes"
  0x0001B8F8  u"This field allows users to enable and disable the Watchdog Timer feature."
  0x0001B990  u".Watchdog Timer Support"
  0x0001B9D6  u"Minimal"
  0x0001B9EC  u"Thorough"
  0x0001BA04  u"Fn Key Only"
  0x0001BA22  u"By Numlock"
  0x0001BA3E  u"0 seconds"
  0x0001BA58  u"5 seconds"
  0x0001BA72  u"10 seconds"
  0x0001BA8E  u"This option lets you choose whether the system displays warning messages when you use certain power adapters. The system displays these messages if you attempt to use a power adapter that has too little capacity for your configuration."
  0x0001BC6A  u"0Enable Adapter Warnings"
  0x0001BCA0  u"$Keypad (Embedded)"
  0x0001BCCC  u"This option lets you choose one of two methods to enable the keypad that is embedded in the internal keyboard.\r\n\r\nFn Key Only~15~= The keypad is only enabled when you hold down the Fn key.\r\nBy Num Lock~15~= The keypad is enabled when 1) the Numlock LED is on, and 2) no external keyboard is\r\n~16~ attached. Note that the system might not notice immediately when an external keyboard is \r\n~16~ detached.\r\n\r\nNOTE: When Setup is running, this option has no effect, Setup works in the \"Fn Key Only\" mode.\r\n"
  0x0001C0C0  u"This option specifies whether the NumLock function should be enable when the system boots."
  0x0001C17C  u"Enable Numlock"
  0x0001C1A0  u"Fn Lock"
  0x0001C1B6  u"Fn Lock Mode"
  0x0001C1D6  u"Fn Lock Hot Key:\r\nEnabled lets the hot key combination <Fn>+<Esc> toggle the primary behavior of F1-F12, between their standard and secondary functions. If unchecked, you cannot dynamically toggle the primary behavior of these keys.\r\n\r\nTherefore the Fn Key Mode shown below will remain fixed during the session.\r\n\r\n\r\nFn Lock Mode:\r\n\r\nLock Mode Disable/Standard~33~= The F1-F12 keys behave as function keys. Holding <Fn> is required to\r\n~35~access their secondary functions.\r\n\r\nLock Mode Enable/Secondary~33~= The F1-F12 keys control the secondary functions. <Fn> is required to\r\n ~35~access the standard functions."
  0x0001C6AA  u"Fastboot"
  0x0001C6C2  u"This option can speed up the boot process by bypassing some compatibility steps.\r\n\r\nMinimal~11~= Reduces boot time by skipping certain hardware and configuration initialization during boot.\r\nThorough~11~= Performs complete hardware and configuration initialization during boot.\r\nAuto~11~= Allows the BIOS to decide configuration initialization performed during boot.\r\n"
  0x0001C9A8  u",Extend BIOS POST Time"
  0x0001C9DC  u"This option creates an additional pre-boot delay.\r\nThis allows the user to see POST status messages.\r\n"
  0x0001CAB0  u"This option will display full screen logo if your image match screen resolution"
  0x0001CB54  u"0Enable Full Screen Logo"
  0x0001CBFA  u" Fast Call for Help."
  0x0001CC44  u" Fast Call for Help"
  0x0001CC70  u"(Warnings and Errors"
  0x0001CCA0  u"The Warnings and Errors options cause the boot process to only pause when warnings or errors are detected, rather than stop, prompt and wait for user input.  This feature is valuable in situations where the system may be remotely managed and therefore has no locally connected keyboard or console available for a user to respond; for example, in a headless configuration.\r\n\r\nUsers may select to have the Power On Self-Test (POST) process either a) stop, prompt and wait for user input when warnings or errors are detected, or b) continue when warnings are detected but pause on errors, or c) continue when either warnings or errors are detected during the POST process.\r\n\r\nNote that errors deemed critical to the operation of the system hardware will always halt the system."
  0x0001D2B2  u"*Continue on Warnings"
  0x0001D2E2  u"@Continue on Warnings and Errors"
  0x0001D328  u"<Prompt on Warnings and Errors"
  0x0001D36A  u"2MAC Address Pass-Through"
  0x0001D3A4  u"This feature replaces the external NIC MAC address (in a supported dock or dongle) with the selected \r\nMAC address from the system. The default option is to use the Passthrough MAC Address."
  0x0001D526  u"This feature replaces the external NIC MAC address (in a supported dock or dongle) with the selected\r\nMAC address from the system. The default option is to use the Passthrough MAC Address.\r\n\r\nWhen the Integrated NIC option is selected, we recommend one of the following:\r\n  - Disable the integrated NIC in the BIOS to prevent any issues from multiple NICs\r\n    on the network with identical MAC addresses.\r\n  - If the Integrated NIC cannot be disabled, do not connect it to the same network as your dock\r\n    or USB Ethernet dongle."
  0x0001D954  u"4System Unique MAC Address"
  0x0001D98E  u":Integrated NIC 1 MAC Address"
  0x0001D9CE  u":Enable Dock Warning Messages"
  0x0001DA0E  u"PEnable or disable dock warning messages"
  0x0001DA66  u"This option specifies whether the MEBx Hotkey function should be enabled when the system boots."
  0x0001DB2A  u"&Enable MEBx Hotkey"
  0x0001DB56  u"*Intel AMT Capability"
  0x0001DB88  u"Enabled"
  0x0001DB9C  u"*Restrict MEBx Access"
  0x0001DBCE  u"Disabled"
  0x0001DBE6  u"Please note without Admin password set, there will be restrictions in enabling AMT again.\r\n\r\nDisabled~22~= Intel Active Management Technology is disabled, MEBx will not be available\r\n~24~in pre-boot. Once disabled, Intel Active Management Technology can only be\r\n~24~enabled via BIOS. If the Intel AMT is already provisioned, AMT cannot be\r\n~24~disabled.(Unprovisioning AMT is required first to disable AMT)\r\nEnabled~22~= Intel Active Management Technology is enabled, MEBx will be available\r\n~24~via F12 menu and customer can provision AMT. MEBx is not accessible if OROM\r\n~24~Keyboard Access is disabled.\r\nRestrict MEBx Access~22~= Intel Active Management Technology is enabled, MEBx will not be available\r\n~24~in pre-boot and customer can provision AMT from OS.\r\n"
  0x0001E1EA  u"Please note without Admin password set, there will be restrictions in enabling AMT again.\r\n\r\nEnabled~22~= Intel Active Management Technology is enabled, MEBx will be available\r\n~24~via F12 menu and customer can provision AMT. MEBx is not accessible if OROM\r\n~24~Keyboard Access is disabled.\r\nRestrict MEBx Access~22~= Intel Active Management Technology is enabled, MEBx will not be available\r\n~24~in pre-boot and customer can provision AMT from OS.\r\n"
  0x0001E574  u"6Auto OS Recovery Threshold"
  0x0001E5B2  u"The Auto OS Recovery Threshold setup option controls the automatic boot flow for SupportAssist System Resolution Console and for Dell OS Recovery Tool.  If the primary operating system experiences consecutive boot failures, and if the count of boot failures is greater than or equal to the value of the Auto OS Recovery Threshold setup option then the system will boot to the SupportAssist System Resolution Console or Dell OS Recovery Tool, if enabled, for remediation.  If Auto OS Recovery Threshold is set to 0ff then all automatic boot flow for SupportAssist System Resolution Console and for Dell OS Recovery Tool will be disabled."
  0x0001EADC  u"4SupportAssist OS Recovery"
  0x0001EB18  u"The SupportAssist OS Recovery option will enable or disable the boot flow for SupportAssist OS Recovery tool in the event of certain system errors.  If the SupportAssist OS Recovery setup option is set to disabled then all automatic boot flow for SupportAssist OS Recovery tool will be disabled."
  0x0001ED6C  u"8SupportAssist Support Level"
  0x0001EDAC  u"BIOSConnect"
  0x0001EDCA  u"BIOSConnect enable or disable cloud Service OS upon absence of Local OS Recovery"
  0x0001EE70  u"\"Service OS Clear"

── ASCII STRINGS (narrow) ───────────────────────────────────────────
  0x00000BA0  "EFI_LOAD_ERROR"
  0x00000BB9  "EFI_INVALID_PARAMETER"
  0x00000BD2  "EFI_UNSUPPORTED"
  0x00000BEB  "EFI_BAD_BUFFER_SIZE"
  0x00000C04  "EFI_BUFFER_TOO_SMALL"
  0x00000C1D  "EFI_NOT_READY"
  0x00000C36  "EFI_DEVICE_ERROR"
  0x00000C4F  "EFI_WRITE_PROTECTED"
  0x00000C68  "EFI_OUT_OF_RESOURCES"
  0x00000C81  "EFI_VOLUME_CORRUPTED"
  0x00000C9A  "EFI_VOLUME_FULL"
  0x00000CB3  "EFI_NO_MEDIA"
  0x00000CCC  "EFI_MEDIA_CHANGED"
  0x00000CE5  "EFI_NOT_FOUND"
  0x00000CFE  "EFI_ACCESS_DENIED"
  0x00000D17  "EFI_NO_RESPONSE"
  0x00000D30  "EFI_NO_MAPPING"
  0x00000D49  "EFI_TIMEOUT"
  0x00000D62  "EFI_NOT_STARTED"
  0x00000D7B  "EFI_ALREADY_STARTED"
  0x00000D94  "EFI_ABORTED"
  0x00000DAD  "EFI_ICMP_ERROR"
  0x00000DC6  "EFI_TFTP_ERROR"
  0x00000DDF  "EFI_PROTOCOL_ERROR"
  0x00000DF8  "EFI_INCOMPATIBLE_VERSION"
  0x00000E11  "EFI_SECURITY_VIOLATION"
  0x00000E2A  "EFI_CRC_ERROR"
  0x00000E43  "EFI_END_OF_MEDIA"
  0x00000E5C  "EFI_UNDEFINED_29"
  0x00000E75  "EFI_UNDEFINED_30"
  0x00000E8E  "EFI_END_OF_FILE"
  0x00000EA7  "EFI_INVALID_LANGUAGE"
  0x00000EC0  "EFI_COMPROMISED_DATA"
  0x00000EE0  "EFI_INTERRUPT_PENDING"
  0x00000EF9  "EFI_REQUEST_UNLOAD_IMAGE"
  0x00000F12  "EFI_NOT_AVAILABLE_YET"
  0x00000F30  "EFI_DBE_EOF"
  0x00000F49  "EFI_DBE_BOF"
  0x00000F70  "EFI_WARN_UNKNOWN_GLYPH"
  0x00000F8A  "EFI_WARN_DELETE_FAILURE"
  0x00000FA4  "EFI_WARN_WRITE_FAILURE"
  0x00000FBE  "EFI_WARN_BUFFER_TOO_SMALL"
  0x00000FE0  "EFI_WARN_INTERRUPT_SOURCE_PENDING"
  0x00001003  "EFI_WARN_INTERRUPT_SOURCE_QUIESCED"
  0x00001028  "Status Code"
  0x00001038  "... DEBUG BUFFER OVERFLOW!!!\n"
  0x000060E5  "Setup"
  0x0000611B  "DellBrightnessValue"
  0x00006142  "SecureBootSetup"
  0x00006165  "DellSecureBootMode"
  0x00006189  "k\rDellPassword"

── NVRAM / VARIABLE GUID CANDIDATES ─────────────────────────────────
  0x000060D4  [KNOWN GUID] EC87D643-EBA4-4BB5-A1E5-3F3E36B20DA9
  0x0000610A  [KNOWN GUID] EC87D643-EBA4-4BB5-A1E5-3F3E36B20DA9

── IMPORTS & EXTERNAL REFS ──────────────────────────────────────────

  -- Named/thunk functions matching UEFI services --

── CALL GRAPH FROM ENTRY POINT (depth 2) ────────────────────────────
  Entry: 0x000002A0  entry
    0x00000900  FUN_00000900
      0x000003B8  FUN_000003b8
    0x000004A0  FUN_000004a0
      0x000004E4  FUN_000004e4
    0x00000454  FUN_00000454
      0x00000390  FUN_00000390
      0x000004B0  FUN_000004b0
      0x000003B8  FUN_000003b8

── DECOMPILED FUNCTIONS ─────────────────────────────────────────────
  Total functions: 13


┌─ 0x000002A0  entry  (2 params)
│
│  
│  /* WARNING: Globals starting with '_' overlap smaller symbols at the same address */
│  
│  longlong entry(undefined8 param_1,longlong param_2)
│  
│  {
│    longlong lVar1;
│    
│    DAT_0001ef30 = *(undefined8 *)(param_2 + 0x60);
│    DAT_0001ef20 = param_1;
│    _DAT_0001ef28 = param_2;
│    FUN_00000454();
│    FUN_00000900();
│    if (DAT_0001f078 == 0) {
│      DAT_0001f080 = *(longlong *)(param_2 + 0x60);
│      _DAT_0001f088 = *(undefined8 *)(param_2 + 0x58);
│      DAT_0001f078 = param_2;
│      _DAT_0001f090 = param_1;
│    }
│    lVar1 = (**(code **)(DAT_0001f080 + 0xc0))(0xb78,&DAT_00001110);
│    if (lVar1 < 0) {
│      FUN_000004a0();
│    }
│    return lVar1;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00000350  FUN_00000350  (2 params)
│  Called from: 0x00000380(FUN_00000380) 
│
│  
│  undefined8 FUN_00000350(undefined8 param_1,undefined8 param_2)
│  
│  {
│    longlong lVar1;
│    undefined8 local_res18 [2];
│    
│    lVar1 = (**(code **)(DAT_0001ef30 + 0x40))(4,param_2,local_res18);
│    if (lVar1 < 0) {
│      local_res18[0] = 0;
│    }
│    return local_res18[0];
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00000380  FUN_00000380  (1 params)
│  Called from: 0x000003B8(FUN_000003b8) 
│
│  
│  void FUN_00000380(undefined8 param_1)
│  
│  {
│    FUN_00000350(4,param_1);
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00000390  FUN_00000390  (1 params)
│  Called from: 0x00000454(FUN_00000454) 
│
│  
│  longlong FUN_00000390(longlong param_1)
│  
│  {
│    *(longlong *)param_1 = param_1;
│    *(longlong *)(param_1 + 8) = param_1;
│    return param_1;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x0000039C  FUN_0000039c  (2 params)
│  Called from: 0x000003B8(FUN_000003b8) 
│
│  
│  longlong FUN_0000039c(longlong param_1,longlong *param_2)
│  
│  {
│    undefined8 *puVar1;
│    
│    *param_2 = param_1;
│    puVar1 = *(undefined8 **)(param_1 + 8);
│    param_2[1] = (longlong)puVar1;
│    *puVar1 = param_2;
│    *(longlong **)(param_1 + 8) = param_2;
│    return param_1;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000003B4  FUN_000003b4  (0 params)
│  Called from: 0x000003B8(FUN_000003b8) 
│
│  
│  undefined1 FUN_000003b4(void)
│  
│  {
│    return 0;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000003B8  FUN_000003b8  (2 params)
│  Called from: 0x00000900(FUN_00000900) 0x00000454(FUN_00000454) 
│
│  
│  void FUN_000003b8(undefined8 param_1,undefined4 param_2)
│  
│  {
│    undefined8 uVar1;
│    char cVar2;
│    longlong *plVar3;
│    undefined4 local_18 [4];
│    
│    plVar3 = (longlong *)FUN_00000380(0x25);
│    if (plVar3 != (longlong *)0x0) {
│      *(undefined1 *)(plVar3 + 2) = 1;
│      uVar1 = DAT_0001ef20;
│      *(undefined4 *)((longlong)plVar3 + 0x19) = param_2;
│      *(undefined8 *)((longlong)plVar3 + 0x1d) = param_1;
│      *(undefined8 *)((longlong)plVar3 + 0x11) = uVar1;
│      FUN_0000039c(DAT_0001ef08,plVar3);
│      cVar2 = FUN_000003b4();
│      if (cVar2 != '\0') {
│        FUN_0000050c((longlong)plVar3,(undefined8 *)0x0,(undefined2 *)0x0,(undefined2 *)0x0,
│                     (undefined4 *)0x0,(undefined2 *)0x0,(undefined8 *)0x0,local_18,(undefined8 *)0x0,
│                     (undefined4 *)0x0);
│      }
│    }
│    return;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x00000454  FUN_00000454  (0 params)
│  Called from: 0x000002A0(entry) 
│
│  
│  undefined8 FUN_00000454(void)
│  
│  {
│    longlong lVar1;
│    
│    lVar1 = (**(code **)(DAT_0001ef30 + 0x40))(4,0x10,&DAT_0001ef08);
│    if (-1 < lVar1) {
│      FUN_00000390(DAT_0001ef08);
│      FUN_000003b8(0xab0,_data);
│      FUN_000004b0();
│    }
│    return 0;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000004A0  FUN_000004a0  (0 params)
│  Called from: 0x000002A0(entry) 
│
│  
│  undefined8 FUN_000004a0(void)
│  
│  {
│    FUN_000004e4();
│    return 0;
│  }
└─────────────────────────────────────────────────────────────────────

┌─ 0x000004B0  FUN_000004b0  (0 params)
